tweet_id,timestamp,source,text,name,dog_phase,jpg_url,img_num,favorite_count,retweet_count,rating_ratio,predicted_breed
704499785726889984,2016-03-01 02:53:32,http://twitter.com/download/iphone,When you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlF93GLnDc,,,https://pbs.twimg.com/media/Ccbi0UGWoAA4fwg.jpg,1,2876,1002,1.2,chihuahua
697943111201378304,2016-02-12 00:39:39,http://twitter.com/download/iphone,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10/10 https://t.co/e8bj97CisO,Cassie,,https://pbs.twimg.com/media/Ca-XjfiUsAAUa8f.jpg,1,2361,665,1.0,great_dane
704847917308362754,2016-03-02 01:56:53,http://twitter.com/download/iphone,"""Yes hi could I get a number 4 with no pickles"" ...12/10 https://t.co/kQPVxqA3gq",,,https://pbs.twimg.com/media/CcgfcANW4AA9hzr.jpg,1,5005,1506,0.4,golden_retriever
704871453724954624,2016-03-02 03:30:25,http://twitter.com/download/iphone,I found a forest Pipsy. 12/10 https://t.co/mIQ1KoVsmU,,,https://pbs.twimg.com/media/Ccg02LiWEAAJHw1.jpg,1,4230,1101,1.2,norfolk_terrier
705066031337840642,2016-03-02 16:23:36,http://twitter.com/download/iphone,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,Reese,,https://pbs.twimg.com/media/CcjlzRkW0AMqmWg.jpg,1,2157,614,1.2,airedale
705102439679201280,2016-03-02 18:48:16,http://twitter.com/download/iphone,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,Terrenth,,https://pbs.twimg.com/media/CckG63qUsAALbIr.jpg,1,2116,512,1.0,collie
705223444686888960,2016-03-03 02:49:06,http://twitter.com/download/iphone,This is Bode. He's a heavy sleeper. 9/10 https://t.co/YMkxhGWUqv,Bode,,https://pbs.twimg.com/media/Ccl0-HVVAAAf8aK.jpg,1,2558,788,0.9,
705239209544720384,2016-03-03 03:51:44,http://twitter.com/download/iphone,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE,Jimothy,,https://pbs.twimg.com/media/CcmDUjFW8AAqAjc.jpg,1,2971,740,1.1,chihuahua
705442520700944385,2016-03-03 17:19:38,http://twitter.com/download/iphone,This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64,Cooper,,https://pbs.twimg.com/media/Cco8OmOXIAE0aCu.jpg,1,4374,1596,1.2,great_pyrenees
705475953783398401,2016-03-03 19:32:29,http://twitter.com/download/iphone,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n,Zara,,https://pbs.twimg.com/media/CcpaoR9WAAAKlJJ.jpg,1,2920,895,1.2,golden_retriever
705591895322394625,2016-03-04 03:13:11,http://twitter.com/download/iphone,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 https://t.co/nPTBsdm3BF",,,https://pbs.twimg.com/media/CcrEFQdUcAA7CJf.jpg,1,3127,1134,1.1,basenji
705898680587526145,2016-03-04 23:32:15,http://twitter.com/download/iphone,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs,Max,,https://pbs.twimg.com/media/CcvbGj5W8AARjB6.jpg,1,2338,542,1.0,collie
705970349788291072,2016-03-05 04:17:02,http://twitter.com/download/iphone,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,Lucy,,https://pbs.twimg.com/media/CcwcSS9WwAALE4f.jpg,1,3134,882,1.2,golden_retriever
704819833553219584,2016-03-02 00:05:17,http://twitter.com/download/iphone,This is Chesterson. He's a Bolivian Scoop Dog. Incredibly portable. Can't bark for shit tho. 7/10 would still pet https://t.co/EatAd8JhyW,Chesterson,,https://pbs.twimg.com/media/CcgF5ovW8AACrEU.jpg,1,2611,973,0.7,
681302363064414209,2015-12-28 02:35:15,http://twitter.com/download/iphone,This is Chuck. He's a neat dog. Very flexible. Trapped in a glass case of emotion. Devastatingly unfluffy 3/10 https://t.co/YqbU9xHV3p,Chuck,,https://pbs.twimg.com/media/CXR44l9WcAAcG_N.jpg,1,3886,1787,0.3,
681297372102656000,2015-12-28 02:15:26,http://twitter.com/download/iphone,"This is actually a lion. We only rate dogs. For the last time please only send dogs. Thank u.
12/10 would still pet https://t.co/Pp26dMQxap",,,https://pbs.twimg.com/media/CXR0WJ_W8AMd_O8.jpg,1,3173,939,1.2,lhasa
681281657291280384,2015-12-28 01:12:59,http://twitter.com/download/iphone,Meet Sarge. His parents signed him up for dancing lessons but his true passion is roller coasters 11/10 very petable https://t.co/KvVoBIgkje,Sarge,,https://pbs.twimg.com/media/CXRmDfWWMAADCdc.jpg,1,3192,1087,1.1,saint_bernard
671362598324076544,2015-11-30 16:18:11,http://twitter.com/download/iphone,This is Tanner. He accidentally dropped all his hard-earned Kohl's cash in the tub. 11/10 https://t.co/onC3uMpFF2,Tanner,,https://pbs.twimg.com/media/CVEouDRXAAEe8mt.jpg,1,1055,285,1.1,
671390180817915904,2015-11-30 18:07:47,http://twitter.com/download/iphone,Striped dog here. Having fun playing on back. Sturdy paws. Looks like an organized Dalmatian. 7/10 would still pet https://t.co/U1mSS3Ykez,,,https://pbs.twimg.com/media/CVFBzpXVEAAHIOv.jpg,1,1377,705,0.7,
671485057807351808,2015-12-01 00:24:48,http://twitter.com/download/iphone,Meet Penelope. She is a white Macadamias Duodenum. Very excited about wall. Lives on Frosted Flakes. 11/10 good pup https://t.co/CqcRagJlyS,Penelope,,https://pbs.twimg.com/media/CVGYGNYXAAAQ9m-.jpg,1,726,221,1.1,samoyed
671486386088865792,2015-12-01 00:30:04,http://twitter.com/download/iphone,This is Malcolm. He just saw a spider. 10/10 https://t.co/ympkwF65Dx,Malcolm,,https://pbs.twimg.com/media/CVGZTboUsAATohd.jpg,1,552,184,1.0,german_shepherd
671488513339211776,2015-12-01 00:38:31,http://twitter.com/download/iphone,This is Julius. He's a cool dog. Carries seashell everywhere. Rad segmented legs. Currently attacking castle. 8/10 https://t.co/CwUK5AIgeD,Julius,,https://pbs.twimg.com/media/CVGbPgrWIAAQ1fB.jpg,1,956,453,0.8,
671497587707535361,2015-12-01 01:14:35,http://twitter.com/download/iphone,This is Pip. He is a ship captain. Many years of experience sailing the treacherous open sea. 11/10 https://t.co/EY1uZJUGYJ,Pip,,https://pbs.twimg.com/media/CVGjflNWoAEwgrQ.jpg,1,880,424,1.1,
671504605491109889,2015-12-01 01:42:28,http://twitter.com/download/iphone,This is Charlie. He was just informed that dogs can't be Jedi. 11/10 https://t.co/mGW5c50mPA,Charlie,,https://pbs.twimg.com/media/CVGp4LKWoAAoD03.jpg,1,6665,3363,1.1,toy_poodle
671511350426865664,2015-12-01 02:09:16,http://twitter.com/download/iphone,Say hello to Hammond. He's just a wee lil pup. Jumps around a shit ton. 8/10 overall very good dog https://t.co/OgDF2ES3Q9,Hammond,,https://pbs.twimg.com/media/CVGwAh-W4AAIHJz.jpg,1,1520,668,0.8,
671518598289059840,2015-12-01 02:38:04,http://twitter.com/download/iphone,This is Scruffers. He's being violated on multiple levels and is not happy about it. 9/10 hang in there Scruffers https://t.co/nLQoltwEZ7,Scruffers,,https://pbs.twimg.com/media/CVG2l9jUYAAwg-w.jpg,1,905,283,0.9,lakeland_terrier
671520732782923777,2015-12-01 02:46:33,http://twitter.com/download/iphone,Meet Alejandro. He's an extremely seductive pup. 10/10 https://t.co/C7dPcCUNpF,Alejandro,,https://pbs.twimg.com/media/CVG4i9UWEAAUH3U.jpg,1,1332,500,1.0,pomeranian
671528761649688577,2015-12-01 03:18:27,http://twitter.com/download/iphone,Meet Jax. He's in the middle of a serious conversation and is trying unbelievably hard not to laugh. 10/10 https://t.co/HwiLcDPaCi,Jax,,https://pbs.twimg.com/media/CVG_2I-WIAASKSS.jpg,1,803,244,1.0,doberman
671533943490011136,2015-12-01 03:39:03,http://twitter.com/download/iphone,Super rare dog here. Spiffy mohawk. Sharp mouth. Shits eggs. Cool chariot wheel in background. 6/10 v confident pup https://t.co/pcx8jm1J1K,,,https://pbs.twimg.com/media/CVHEju0XAAEUZRY.jpg,1,977,548,0.6,
671536543010570240,2015-12-01 03:49:23,http://twitter.com/download/iphone,This is Reginald. He's pondering what life would be like without so much damn skin. 9/10 it'll be ok buddy https://t.co/1U5Ro5FA4c,Reginald,,https://pbs.twimg.com/media/CVHG6_AWwAEJf_u.jpg,1,1115,384,0.9,pug
671538301157904385,2015-12-01 03:56:22,http://twitter.com/download/iphone,This is Baxter. He's very calm. Hasn't eaten in weeks tho. Not good at fetch. Never blinks. 8/10 would still pet https://t.co/fUuiyu2QTD,Baxter,,https://pbs.twimg.com/media/CVHIhi2WsAEgdKk.jpg,1,889,368,0.8,
671542985629241344,2015-12-01 04:14:59,http://twitter.com/download/iphone,"This is JD (stands for ""just dog""). He's like Airbud but with trading card games instead of sports. 10/10 much skill https://t.co/zzueJV9jCF",JD,,https://pbs.twimg.com/media/CVHMyHMWwAALYXs.jpg,1,1043,533,1.0,shetland_sheepdog
671544874165002241,2015-12-01 04:22:29,http://twitter.com/download/iphone,Interesting dog here. Very large. Purple. Manifests rainbows. Perfect teeth. No ears. Surprisingly knowledgable 6/10 https://t.co/QVaEMsB9tS,,,https://pbs.twimg.com/media/CVHOgDvU4AAfrXD.jpg,1,1872,998,0.6,
671547767500775424,2015-12-01 04:33:59,http://twitter.com/download/iphone,This is Marley. She chews shoes then feels extremely guilty about it and refuses to look at them. 10/10 https://t.co/f99MV0htAV,Marley,,https://pbs.twimg.com/media/CVHRIiqWEAAj98K.jpg,2,1287,557,1.0,
671561002136281088,2015-12-01 05:26:34,http://twitter.com/download/iphone,This is the best thing I've ever seen so spread it like wildfire &amp; maybe we'll find the genius who created it. 13/10 https://t.co/q6RsuOVYwU,,,https://pbs.twimg.com/media/CVHdK-7WwAAsuyc.jpg,1,12198,6849,1.3,gordon_setter
671729906628341761,2015-12-01 16:37:44,http://twitter.com/download/iphone,I'm just going to leave this one here as well. 13/10 https://t.co/DaD5SyajWt,,,https://pbs.twimg.com/media/CVJ2yR2UwAAdCzU.jpg,1,8105,4117,1.3,kuvasz
671735591348891648,2015-12-01 17:00:19,http://twitter.com/download/iphone,This is Oscar. He's ready for Christmas. 11/10 https://t.co/TON0Irzgwr,Oscar,,https://pbs.twimg.com/media/CVJ79MzW4AEpTom.jpg,2,1381,717,1.1,
671743150407421952,2015-12-01 17:30:22,http://twitter.com/download/iphone,This is a Tuscaloosa Alcatraz named Jacob (Yacōb). Loves to sit in swing. Stellar tongue. 11/10 look at his feet https://t.co/2IslQ8ZSc7,,,https://pbs.twimg.com/media/CVKC1IfWIAAsQks.jpg,1,719,226,1.1,toy_poodle
671744970634719232,2015-12-01 17:37:36,http://twitter.com/download/iphone,Very fit horned dog here. Looks powerful. Not phased by wind. Great beard. Big enough to ride? 6/10 would cuddle https://t.co/wwwYO9C9kl,,,https://pbs.twimg.com/media/CVKEfMKWoAAR-Ud.jpg,1,1292,717,0.6,
671763349865160704,2015-12-01 18:50:38,http://twitter.com/download/iphone,Say hello to Mark. He's a good dog. Always ready to go for a walk. Excellent posture. 9/10 keep it up Mark https://t.co/m9NleZ1i80,Mark,,https://pbs.twimg.com/media/CVKVM3NW4AAdi1e.jpg,1,1593,852,0.9,
671768281401958400,2015-12-01 19:10:13,http://twitter.com/download/iphone,When you try to recreate the scene from Lady &amp; The Tramp but then remember you don't have a significant other. 10/10 https://t.co/TASnD8Q08S,,,https://pbs.twimg.com/media/CVKZsHtWwAA6gPj.jpg,2,1148,466,1.0,chihuahua
671789708968640512,2015-12-01 20:35:22,http://twitter.com/download/iphone,This is space pup. He's very confused. Tries to moonwalk at one point. Super spiffy uniform. 13/10 I love space pup https://t.co/SfPQ2KeLdq,,,https://pbs.twimg.com/tweet_video_thumb/CVKtH-4WIAAmiQ5.png,1,6739,3284,1.3,dalmatian
671855973984772097,2015-12-02 00:58:41,http://twitter.com/download/iphone,Remarkable dog here. Walks on back legs really well. Looks extra soft. 8/10 would cuddle with https://t.co/gpWLdbposg,,,https://pbs.twimg.com/media/CVLpciDW4AAleh-.jpg,1,861,414,0.8,
671866342182637568,2015-12-02 01:39:53,http://twitter.com/download/iphone,Meet Dylan. He can use a fork but clearly can't put on a sweatshirt correctly. Looks like a disgruntled teen. 10/10 https://t.co/FWJQ1zQLiI,Dylan,,https://pbs.twimg.com/media/CVLy3zFWoAA93qJ.jpg,1,1073,466,1.0,labrador_retriever
671874878652489728,2015-12-02 02:13:48,http://twitter.com/download/iphone,This is Mia. She was specifically told not get on top of the hutch or play in the fridge. 10/10 what a rebel https://t.co/3J7wkwW4FG,Mia,,https://pbs.twimg.com/media/CVL6op1WEAAUFE7.jpg,1,1197,522,1.0,
671357843010908160,2015-11-30 15:59:17,http://twitter.com/download/iphone,Tfw she says hello from the other side. 9/10 https://t.co/lS1TIDagIb,,,https://pbs.twimg.com/media/CVEkZaPXIAEw5vr.jpg,1,382,146,0.9,italian_greyhound
671879137494245376,2015-12-02 02:30:43,http://twitter.com/download/iphone,This is Brad. He's a chubby lil pup. Doesn't really need the food he's trying to reach. 5/10 you've had enough Brad https://t.co/vPXKSaNsbE,Brad,,https://pbs.twimg.com/media/CVL-goTWoAEUfhy.jpg,1,1351,632,0.5,
671355857343524864,2015-11-30 15:51:24,http://twitter.com/download/iphone,This is Lou. He's a Petrarch Sunni Pinto. Well-behaved pup. Little legs just hang there. 10/10 would pet firmly https://t.co/FoCULrC3rD,Lou,,https://pbs.twimg.com/media/CVEilyCUwAETbJ-.jpg,1,463,113,1.0,miniature_poodle
671186162933985280,2015-11-30 04:37:05,http://twitter.com/download/iphone,This is Sparky. That's his pancake now. He will raise it as his own. 10/10 https://t.co/96tMaWyoWt,Sparky,,https://pbs.twimg.com/media/CVCIQX7UkAEzqh_.jpg,1,700,197,1.0,chihuahua
670792680469889025,2015-11-29 02:33:32,http://twitter.com/download/iphone,This is Antony. He's a Sheraton Tetrahedron. Skips awkwardly. Doesn't look when he crosses the road (reckless). 7/10 https://t.co/gTy4WMXu8l,Antony,,https://pbs.twimg.com/media/CU8iYi2WsAEaqQ0.jpg,1,785,259,0.7,miniature_poodle
670797304698376195,2015-11-29 02:51:54,http://twitter.com/download/iphone,This is Trigger. He was minding his own business on stair when he overheard someone say they don't like bacon. 11/10 https://t.co/yqohZK4CL0,Trigger,,https://pbs.twimg.com/media/CU8mlhoVAAAteS5.jpg,1,704,223,1.1,pembroke
670803562457407488,2015-11-29 03:16:46,http://twitter.com/download/iphone,I would do radical things in the name of Dog God. I'd believe every word in that book. 10/10 https://t.co/9ZuGAmLZDR,,,https://pbs.twimg.com/media/CU8sSAvXIAAB1Py.jpg,1,328,84,1.0,basenji
670804601705242624,2015-11-29 03:20:54,http://twitter.com/download/iphone,Meet Mason. He's a total frat boy. Pretends to be Hawaiian. Head is unbelievably round. 10/10 would pet so damn well https://t.co/DM3ZP3AA7b,Mason,,https://pbs.twimg.com/media/CU8tOJZWUAAlNoF.jpg,1,1867,908,1.0,pomeranian
670807719151067136,2015-11-29 03:33:17,http://twitter.com/download/iphone,"Say hello to Andy. He can balance on one foot, obliterate u in checkers, &amp; transform into a rug. 11/10 much talents https://t.co/idzH8JH06g",Andy,,https://pbs.twimg.com/media/CU8v-rdXIAId12Z.jpg,1,1113,464,1.1,old_english_sheepdog
670811965569282048,2015-11-29 03:50:10,http://twitter.com/download/iphone,Meet Maggie. She enjoys her stick in the yard. Very content. Much tranquility. 10/10 keep it up pup https://t.co/eYP9i9gfYn,Maggie,,https://pbs.twimg.com/media/CU8z65IUEAQBc4q.jpg,1,1075,255,1.0,basset
670815497391357952,2015-11-29 04:04:12,http://twitter.com/download/iphone,This is Sage. He likes to burn shit. 10/10 https://t.co/nLYruSMRe6,Sage,,https://pbs.twimg.com/media/CU83IZ8W4AEIh4y.jpg,1,3025,1455,1.0,american_staffordshire_terrier
670822709593571328,2015-11-29 04:32:51,http://twitter.com/download/iphone,Can't do better than this lol. 10/10 for the owner https://t.co/yrqGyMZhW6,,,https://pbs.twimg.com/media/CU89schWIAIHQmA.jpg,1,578,91,1.0,
670823764196741120,2015-11-29 04:37:03,http://twitter.com/download/iphone,This is Remington. He's a man dime. 12/10 https://t.co/m3ufSDwHHJ,Remington,,https://pbs.twimg.com/media/CU8-puBWwAAR8Xl.jpg,1,737,176,1.2,labrador_retriever
670826280409919488,2015-11-29 04:47:03,http://twitter.com/download/iphone,"Scary dog here. Too many legs. Extra tail. Not soft, let alone fluffy. Won't bark. Moves sideways. Has weapon. 2/10 https://t.co/XOPXCSXiUT",,,https://pbs.twimg.com/media/CU9A8ZuWsAAt_S1.jpg,1,5263,3847,0.2,
670832455012716544,2015-11-29 05:11:35,http://twitter.com/download/iphone,This is Amy. She is Queen Starburst. 10/10 unexplainably juicy https://t.co/Hj2HtxpcSx,Amy,,https://pbs.twimg.com/media/CU9GjzrUkAAWPh4.jpg,1,698,206,1.0,malinois
670833812859932673,2015-11-29 05:16:59,http://twitter.com/download/iphone,This is Jett. He is unimpressed by flower. 7/10 https://t.co/459qWNnV3F,Jett,,https://pbs.twimg.com/media/CU9HyzSWIAAVcte.jpg,1,418,115,0.7,pekinese
670838202509447168,2015-11-29 05:34:25,http://twitter.com/download/iphone,Pink dogs here. Unreasonably long necks. Left guy has only 1 leg. Quite nimble. Don't bark tho 4/10s would still pet https://t.co/QY5uvMmmQk,,,https://pbs.twimg.com/media/CU9LyIMWIAA6OOu.jpg,1,1058,654,0.1,
670840546554966016,2015-11-29 05:43:44,http://twitter.com/download/iphone,Meet Colby. He's that one cool friend that gets you into every party. Great hat. Sneaky tongue slip. 10/10 good pup https://t.co/jBnz3MjTzX,Colby,,https://pbs.twimg.com/media/CU9N6upXAAAbtQe.jpg,1,558,183,1.0,shih-tzu
670842764863651840,2015-11-29 05:52:33,http://twitter.com/download/iphone,"After so many requests... here you go.

Good dogg. 420/10 https://t.co/yfAAo1gdeY",,,https://pbs.twimg.com/media/CU9P717W4AAOlKx.jpg,1,23550,8222,42.0,
670995969505435648,2015-11-29 16:01:20,http://twitter.com/download/iphone,Yea I can't handle this job anymore your dogs are too adorable. 12/10 https://t.co/N9W5L7BLTm,,,https://pbs.twimg.com/media/CU_bRIEWcAAUVC7.jpg,1,1058,279,1.2,redbone
671109016219725825,2015-11-29 23:30:32,http://twitter.com/download/iphone,This is Toby. He asked for chocolate cake for his birthday but was given vanilla instead. 8/10 it'll be ok Toby https://t.co/sYi2G0he4H,Toby,,https://pbs.twimg.com/media/CVBCFkyU4AE2Wcr.jpg,1,1096,412,0.8,basenji
671115716440031232,2015-11-29 23:57:10,http://twitter.com/download/iphone,"Meet Phred. He isn't steering, looking at the road, or wearing a seatbelt. Phred is a rolling tornado of danger 6/10 https://t.co/mZD7Bo7HfV",Phred,,https://pbs.twimg.com/media/CVBILUgVAAA1ZUr.jpg,1,1302,736,0.6,malinois
671122204919246848,2015-11-30 00:22:57,http://twitter.com/download/iphone,Two miniature golden retrievers here. Webbed paws. Don't walk very efficiently. Can't catch a tennis ball. 4/10s https://t.co/WzVLdSHJU7,,,https://pbs.twimg.com/media/CVBOFTLWwAAzlNi.jpg,1,3321,2370,0.4,chihuahua
671134062904504320,2015-11-30 01:10:04,http://twitter.com/download/iphone,Say hello to Clarence. He's a western Alkaline Pita. Very proud of himself for dismembering his stuffed dog pal 8/10 https://t.co/BHxr9O7wJY,Clarence,,https://pbs.twimg.com/media/CVBY3e7XIAAAE4Y.jpg,1,709,181,0.8,shih-tzu
671138694582165504,2015-11-30 01:28:28,http://twitter.com/download/iphone,Me running from commitment. 10/10 https://t.co/ycVJyFFkES,,,https://pbs.twimg.com/media/CVBdFahXAAAIe5Y.jpg,1,879,376,1.0,samoyed
671141549288370177,2015-11-30 01:39:49,http://twitter.com/download/iphone,Neat pup here. Enjoys lettuce. Long af ears. Short lil legs. Hops surprisingly high for dog. 9/10 still very petable https://t.co/HYR611wiA4,,,https://pbs.twimg.com/media/CVBfrU9WUAApDeV.jpg,1,1097,620,0.9,borzoi
671147085991960577,2015-11-30 02:01:49,http://twitter.com/download/iphone,This is a Helvetica Listerine named Rufus. This time Rufus will be ready for the UPS guy. He'll never expect it 9/10 https://t.co/34OhVhMkVr,,,https://pbs.twimg.com/media/CVBktzQXAAAPpUA.jpg,1,638,202,0.9,yorkshire_terrier
671151324042559489,2015-11-30 02:18:39,http://twitter.com/download/iphone,*struggling to breathe properly* 12/10 https://t.co/NKHx0pcOii,,,https://pbs.twimg.com/media/CVBokRSWsAADuXx.jpg,1,637,143,1.2,rottweiler
671154572044468225,2015-11-30 02:31:34,http://twitter.com/download/iphone,Meet Holly. She's trying to teach small human-like pup about blocks but he's not paying attention smh. 11/10 &amp; 8/10 https://t.co/RcksaUrGNu,Holly,,https://pbs.twimg.com/media/CVBrhXoWIAAox_C.jpg,1,678,206,1.1,labrador_retriever
671159727754231808,2015-11-30 02:52:03,http://twitter.com/download/iphone,This is Anthony. He just finished up his masters at Harvard. Unprofessional tattoos. Always looks perturbed. 5/10 https://t.co/iHLo9rGay1,Anthony,,https://pbs.twimg.com/media/CVBwNjVWwAAlUFQ.jpg,1,351,75,0.5,
671163268581498880,2015-11-30 03:06:07,http://twitter.com/download/iphone,Pack of horned dogs here. Very team-oriented bunch. All have weird laughs. Bond between them strong. 8/10 for all https://t.co/U7DQQdZ0mX,,,https://pbs.twimg.com/media/CVBzbWsWsAEyNMA.jpg,1,1564,1036,0.8,scottish_deerhound
671166507850801152,2015-11-30 03:18:59,http://twitter.com/download/iphone,This is Herm. It's his first day of potty training. He's doing great. You got this Herm. 10/10 stellar pup https://t.co/gFl60yFJ0w,Herm,,https://pbs.twimg.com/media/CVB2TnWUYAA2pAU.jpg,1,833,326,1.0,
671182547775299584,2015-11-30 04:22:44,http://twitter.com/download/iphone,This pup holds the secrets of the universe in his left eye. 12/10 https://t.co/F7xwE0wmnu,,,https://pbs.twimg.com/media/CVCE9uYXIAEtSzR.jpg,1,1069,319,1.2,rottweiler
671347597085433856,2015-11-30 15:18:34,http://twitter.com/download/iphone,This is Lola. She was not fully prepared for the water slide. 9/10 https://t.co/svlkUlg3NH,Lola,,https://pbs.twimg.com/media/CVEbFDRWsAAkN_7.jpg,1,914,406,0.9,
670789397210615808,2015-11-29 02:20:29,http://twitter.com/download/iphone,Two obedient dogs here. Left one has extra leg sticking out of its back. They each get 9/10. Would pet both at once https://t.co/RGcNPsmAfY,,,https://pbs.twimg.com/media/CU8fZSQWoAEVp6O.jpg,1,629,224,0.9,beagle
671882082306625538,2015-12-02 02:42:26,http://twitter.com/download/iphone,This is Batdog. He's sleeping now but when he wakes up he'll fight crime and such. Great tongue. 11/10 for Batdog https://t.co/Clg16EVy9O,Batdog,,https://pbs.twimg.com/media/CVMBL_LWUAAsvrL.jpg,1,3300,1318,1.1,
671896809300709376,2015-12-02 03:40:57,http://twitter.com/download/iphone,This is Lola. She fell asleep on a piece of pizza. 10/10 frighteningly relatable https://t.co/eqmkr2gmPH,Lola,,https://pbs.twimg.com/media/CVMOlMiWwAA4Yxl.jpg,1,8127,3967,1.0,chow
672828477930868736,2015-12-04 17:23:04,http://twitter.com/download/iphone,This is Jerry. He's a Timbuk Slytherin. Eats his pizza from the side first. Crushed that cup with his bare paws 9/10 https://t.co/fvxHL6cRRs,Jerry,,https://pbs.twimg.com/media/CVZd7ttWcAEs2wP.jpg,1,1199,463,0.9,
672834301050937345,2015-12-04 17:46:12,http://twitter.com/download/iphone,"This is Ed. He's not mad, just disappointed. 10/10 https://t.co/BIljU0zhLN",Ed,,https://pbs.twimg.com/media/CVZjOktVAAAtigw.jpg,1,1252,537,1.0,pembroke
672877615439593473,2015-12-04 20:38:19,http://twitter.com/download/iphone,This is Oscar. He's getting bombarded with the snacks. Not sure he's happy about it. 8/10 for Oscar https://t.co/dJHI7uC2y3,Oscar,,https://pbs.twimg.com/media/CVaKn75XAAEU09u.jpg,1,990,331,0.8,chihuahua
672884426393653248,2015-12-04 21:05:23,http://twitter.com/download/iphone,Marvelous dog here. Rad ears. Not very soft. Large tumor on nose. Has a pet rock. Good w kids. 6/10 overall neat pup https://t.co/g5YkRqP0dg,,,https://pbs.twimg.com/media/CVaQ0M4UsAAki3t.jpg,1,1478,800,0.6,
672902681409806336,2015-12-04 22:17:55,http://twitter.com/download/iphone,This is Jimison. He's stuck in a pot. Damn it Jimison. 9/10 https://t.co/KpLyca3o3E,Jimison,,https://pbs.twimg.com/media/CVahaz9XAAA8uTy.jpg,1,1308,466,0.9,
672964561327235073,2015-12-05 02:23:49,http://twitter.com/download/iphone,This is Terry. He's a Toasty Western Sriracha. Doubles as a table. Great for parties. 10/10 would highly recommend https://t.co/1ui7a1ZLTT,Terry,,https://pbs.twimg.com/media/CVbZsouWUAIsxMc.jpg,1,1363,614,1.0,chihuahua
672968025906282496,2015-12-05 02:37:35,http://twitter.com/download/iphone,This is Gustaf. He's a purebred Chevy Equinox. Loves to shred. Gnarly lil pup. Great with the babes. 11/10 https://t.co/7CbO2eMAgJ,Gustaf,,https://pbs.twimg.com/media/CVbc2V2WsAE3-kn.jpg,1,1268,515,1.1,toy_poodle
672980819271634944,2015-12-05 03:28:25,http://twitter.com/download/iphone,Extraordinary dog here. Looks large. Just a head. No body. Rather intrusive. 5/10 would still pet https://t.co/ufHWUFA9Pu,,,https://pbs.twimg.com/media/CVbodBOUsAAb7jZ.jpg,1,1745,959,0.5,basset
672984142909456390,2015-12-05 03:41:37,http://twitter.com/download/iphone,Very happy pup here. Always smiling. Loves his little leaf. Carries it everywhere with him. 9/10 https://t.co/81BCQAyvcs,,,https://pbs.twimg.com/media/CVbrcZyVAAA5Wpq.jpg,1,1202,516,0.9,
672995267319328768,2015-12-05 04:25:50,http://twitter.com/download/iphone,This is Pumpkin. He can look in two different directions at once. Great with a screwdriver. 8/10 https://t.co/odpuqtz2Fq,Pumpkin,,https://pbs.twimg.com/media/CVb1mRiWcAADBsE.jpg,1,908,273,0.8,french_bulldog
672997845381865473,2015-12-05 04:36:04,http://twitter.com/download/iphone,Say hello to Kenzie. She is a fluff ball. 12/10 you'd need to taser me for me to let go of her https://t.co/dph1UHNJrg,Kenzie,,https://pbs.twimg.com/media/CVb39_1XIAAMoIv.jpg,1,1888,676,1.2,chow
673213039743795200,2015-12-05 18:51:11,http://twitter.com/download/iphone,This is Dexter. He just got some big news. 10/10 https://t.co/CbvCUE6PFI,Dexter,,https://pbs.twimg.com/media/CVe7r7QVEAAc4Bg.jpg,1,2145,796,1.0,schipperke
673240798075449344,2015-12-05 20:41:29,http://twitter.com/download/iphone,Magical floating dog here. Very calm. Always hangs by the pond. Rather moist. Good listener. 6/10 personally I'd pet https://t.co/1euKoOvy49,,,https://pbs.twimg.com/media/CVfU7KLXAAAAgIa.jpg,1,1365,681,0.6,airedale
673270968295534593,2015-12-05 22:41:22,http://twitter.com/download/iphone,This is Mac. His dad's probably a lawyer. 11/10 https://t.co/mjC0QpXGum,Mac,,https://pbs.twimg.com/media/CVfwXuWWIAAqnoi.jpg,1,1028,345,1.1,shih-tzu
673317986296586240,2015-12-06 01:48:12,http://twitter.com/download/iphone,Take a moment and appreciate how these two dogs fell asleep. Simply magnificent. 10/10 for both https://t.co/juX48bWpng,,,https://pbs.twimg.com/media/CVgbIobUYAEaeI3.jpg,2,841,243,1.0,miniature_pinscher
